,YM_x,JOIN_KEY_x,BTH_YR,GENDER,SCTR_CD,COM_KEY,LN_CD_1,LN_CD_2,LN_YM,LN_AMT,CD_OPN_CD_1,CD_OPN_CD_2,CD_OPN_YM
7475,201811,02993243B5BF34BF337F8D3D5083A6341B32137934F1D45ACD4061B9EEBB141A,1971,1,5,641AF2A943C02EE7209CF304851C2FC7586FD39CE55C33AE683EED86D39C4EEE,41,0,201808,660,81,1,201306
7476,201811,02993243B5BF34BF337F8D3D5083A6341B32137934F1D45ACD4061B9EEBB141A,1971,1,5,641AF2A943C02EE7209CF304851C2FC7586FD39CE55C33AE683EED86D39C4EEE,37,0,201811,7700,83,1,201306
7477,201811,02993243B5BF34BF337F8D3D5083A6341B32137934F1D45ACD4061B9EEBB141A,1971,1,5,641AF2A943C02EE7209CF304851C2FC7586FD39CE55C33AE683EED86D39C4EEE,37,0,201811,7700,81,1,201306
7478,201811,029946662574B1E526132DC368B33D346F587618550BC8AF72612CF8B72C19AB,1967,2,5,7C6E4FF21235E90DA7253BF30D750F49D890F09F0A6A1F8FD1EC7ECF04B4406F,41,0,201809,1600,81,1,200208
7479,201811,029946662574B1E526132DC368B33D346F587618550BC8AF72612CF8B72C19AB,1967,2,5,B8A43E5211AD12E079DBB3E70A68EE8A0E1AA9DFBCADE751FCA37AFD7BE03E2D,41,0,201805,120,81,1,200107
7480,201811,029946662574B1E526132DC368B33D346F587618550BC8AF72612CF8B72C19AB,1967,2,5,B8A43E5211AD12E079DBB3E70A68EE8A0E1AA9DFBCADE751FCA37AFD7BE03E2D,37,0,201808,3800,81,1,200107
7481,201811,02998F813B4C6D5D2E7404CCFAE08D8AF74ACDED8AC8F1F48DA164D27AFA726B,1976,1,5,7E48168175E311A7CF497F11B44A04C3C936B9D057A05C99386E6FB3FC978432,41,0,201802,6800,81,1,200104
7482,201811,029A23DB54F6D6C3924A2B8D042767D77B4F51E6A36F0813B2B951C859E72F3C,1967,1,5,568C593E65F58736BF5375D28E9068A2FBE5A94001C420439C38C1DF46CBA216,41,0,201609,1300,81,1,200507
7483,201811,029AB0C0EFFB26302A84C4331B89E5CCC1EB4509EE886D305252CB4764301DE9,1974,1,5,BFE890560595150A00C94BA3B7DE977D9EB09A1D5C270A3BEB1DACC50DB2EAE1,37,0,201409,8100,81,1,200909
7484,201811,029B154D78E412CF64AAE542B9FB4310A6FCF3249F34854051E689772D35DE28,1974,2,5,649425630C2BCBBE2159C57EEEEE6B25BD1942173966801573AF2A61661CCEEF,37,0,201512,8100,81,1,199907
