BTH_YR,GENDER,SCTR_CD,LN_AMT,DLQ_TYPE,DLQ_CD_1,DLQ_CD_2,DLQ_AMT,CD_OPN_CD_1,CD_OPN_CD_2
32,1,0,0.0,0.0,0,0,0.0,1,1
51,0,1,510.0,0.0,0,0,0.0,0,0
51,0,1,3600.0,0.0,0,0,0.0,0,0
51,0,6,2000.0,0.0,0,0,0.0,0,0
51,0,3,2000.0,0.0,0,0,0.0,1,1
51,0,3,810.0,0.0,0,0,0.0,1,1
51,0,3,2000.0,0.0,0,0,0.0,1,1
51,0,3,500.0,0.0,0,0,0.0,1,1
51,0,3,1800.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
36,1,1,3000.0,0.0,0,0,0.0,0,0
69,0,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
22,1,0,0.0,0.0,0,0,0.0,1,1
22,1,0,0.0,0.0,0,0,0.0,2,1
27,1,3,500.0,0.0,0,0,0.0,1,1
27,1,8,13000.0,0.0,0,0,0.0,0,0
52,1,0,0.0,0.0,0,0,0.0,2,1
52,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
69,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
70,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
42,1,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
22,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
63,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
38,1,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,2,1
26,0,0,0.0,0.0,0,0,0.0,1,1
54,0,1,60000.0,0.0,0,0,0.0,0,0
54,0,1,99000.0,0.0,0,0,0.0,0,0
69,0,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
60,1,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
22,1,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
57,1,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,2,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
47,0,3,12000.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
31,0,6,3300.0,1.0,1,1,3900.0,0,0
52,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
40,0,6,3100.0,0.0,0,0,0.0,0,0
40,0,3,1800.0,0.0,0,0,0.0,1,1
40,0,6,20000.0,1.0,1,2,26000.0,0,0
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
26,1,0,0.0,0.0,0,0,0.0,1,1
28,1,0,0.0,0.0,0,0,0.0,1,1
28,1,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
54,0,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
21,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
52,1,0,0.0,0.0,0,0,0.0,1,1
31,0,6,3300.0,1.0,1,1,24000.0,0,0
31,0,1,1500.0,0.0,0,0,0.0,0,0
31,0,1,24000.0,0.0,0,0,0.0,0,0
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
78,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
58,1,0,0.0,0.0,0,0,0.0,1,1
36,1,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,2,1
25,0,0,0.0,0.0,0,0,0.0,2,1
52,0,0,0.0,0.0,0,0,0.0,1,1
80,1,0,0.0,0.0,0,0,0.0,1,1
80,1,0,0.0,0.0,0,0,0.0,1,1
57,0,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
22,0,0,0.0,0.0,0,0,0.0,1,1
26,0,0,0.0,0.0,0,0,0.0,2,2
26,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,2,1
49,0,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
67,0,0,0.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,1
33,0,0,0.0,0.0,0,0,0.0,1,2
51,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,2,1
25,0,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
35,1,0,0.0,0.0,0,0,0.0,1,1
76,1,0,0.0,0.0,0,0,0.0,1,1
76,1,0,0.0,0.0,0,0,0.0,1,1
76,1,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
47,1,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,2
32,1,0,0.0,0.0,0,0,0.0,1,1
32,1,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,2
41,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
40,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,2,1
55,1,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,1,1
55,1,0,0.0,0.0,0,0,0.0,2,1
22,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,1
22,1,0,0.0,0.0,0,0,0.0,1,1
51,1,0,0.0,0.0,0,0,0.0,1,1
30,1,0,0.0,0.0,0,0,0.0,1,1
30,1,0,0.0,0.0,0,0,0.0,1,1
21,1,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,1,1
25,0,0,0.0,0.0,0,0,0.0,2,1
25,0,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
27,0,3,5700.0,0.0,0,0,0.0,1,1
34,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
53,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
62,1,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
52,0,0,0.0,0.0,0,0,0.0,1,1
30,1,0,0.0,0.0,0,0,0.0,1,1
30,1,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
60,0,0,0.0,0.0,0,0,0.0,1,1
81,0,0,0.0,0.0,0,0,0.0,1,1
81,0,0,0.0,0.0,0,0,0.0,1,2
51,1,0,0.0,0.0,0,0,0.0,1,1
51,1,0,0.0,0.0,0,0,0.0,1,1
56,1,0,0.0,0.0,0,0,0.0,1,2
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
63,1,1,150000.0,0.0,0,0,0.0,0,0
41,0,0,0.0,0.0,0,0,0.0,1,1
29,0,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
31,1,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
41,0,0,0.0,0.0,0,0,0.0,1,1
62,1,0,0.0,0.0,0,0,0.0,1,1
63,1,0,0.0,0.0,0,0,0.0,1,1
63,1,0,0.0,0.0,0,0,0.0,1,1
63,1,0,0.0,0.0,0,0,0.0,1,1
63,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
49,1,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
28,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
39,0,0,0.0,0.0,0,0,0.0,1,1
50,0,0,0.0,0.0,0,0,0.0,1,1
21,1,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
29,1,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
46,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
27,1,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
51,0,0,0.0,0.0,0,0,0.0,1,1
30,1,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
39,1,3,700.0,1.0,2,1,5900.0,1,1
39,1,3,5700.0,1.0,2,1,5900.0,1,1
39,1,7,14000.0,0.0,0,0,0.0,0,0
39,1,7,35000.0,1.0,1,1,20000.0,0,0
39,1,3,2000.0,0.0,0,0,0.0,1,1
39,1,7,4100.0,1.0,1,2,4100.0,0,0
39,1,7,12000.0,1.0,1,2,4100.0,0,0
56,0,0,0.0,0.0,0,0,0.0,1,1
56,0,0,0.0,0.0,0,0,0.0,1,1
40,0,0,0.0,0.0,0,0,0.0,1,1
58,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
25,1,0,0.0,0.0,0,0,0.0,1,1
25,1,0,0.0,0.0,0,0,0.0,2,1
25,1,0,0.0,0.0,0,0,0.0,1,1
66,0,0,0.0,0.0,0,0,0.0,1,1
65,1,0,0.0,0.0,0,0,0.0,1,1
72,0,0,0.0,0.0,0,0,0.0,1,1
19,0,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
54,1,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
42,0,0,0.0,0.0,0,0,0.0,1,1
47,0,6,10000.0,0.0,0,0,0.0,0,0
47,0,1,2500.0,0.0,0,0,0.0,0,0
47,0,3,3600.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,1,1
24,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
39,1,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
62,1,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,1
59,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
23,1,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,1
35,0,0,0.0,0.0,0,0,0.0,1,2
35,0,0,0.0,0.0,0,0,0.0,1,1
61,0,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
65,0,0,0.0,0.0,0,0,0.0,1,1
70,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
55,0,0,0.0,0.0,0,0,0.0,1,1
19,0,0,0.0,0.0,0,0,0.0,2,1
19,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,1,1
43,0,0,0.0,0.0,0,0,0.0,2,1
50,1,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
68,1,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,1
49,0,0,0.0,0.0,0,0,0.0,1,2
49,0,0,0.0,0.0,0,0,0.0,1,1
41,0,1,20000.0,0.0,0,0,0.0,0,0
41,0,1,140000.0,0.0,0,0,0.0,1,2
23,1,0,0.0,0.0,0,0,0.0,2,1
59,1,0,0.0,0.0,0,0,0.0,1,1
59,1,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,2,1
50,1,0,0.0,0.0,0,0,0.0,1,2
50,1,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,1,1
37,0,0,0.0,0.0,0,0,0.0,2,2
49,0,0,0.0,0.0,0,0,0.0,1,1
41,1,0,0.0,0.0,0,0,0.0,1,1
29,1,1,1300.0,0.0,0,0,0.0,0,0
29,1,1,150000.0,1.0,1,2,80000.0,0,0
29,1,6,9900.0,0.0,0,0,0.0,0,0
41,1,0,0.0,0.0,0,0,0.0,1,1
32,0,0,0.0,0.0,0,0,0.0,1,1
50,1,0,0.0,0.0,0,0,0.0,1,1
64,0,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
48,1,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
31,1,1,2600.0,0.0,0,0,0.0,0,0
45,0,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
45,0,0,0.0,0.0,0,0,0.0,1,1
34,0,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
44,1,0,0.0,0.0,0,0,0.0,1,1
62,0,0,0.0,0.0,0,0,0.0,1,1
69,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
46,0,0,0.0,0.0,0,0,0.0,1,1
27,1,8,28000.0,0.0,0,0,0.0,0,0
27,1,8,13000.0,0.0,0,0,0.0,0,0
41,0,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
45,1,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
38,0,0,0.0,0.0,0,0,0.0,1,1
31,0,0,0.0,0.0,0,0,0.0,1,1
17,1,0,0.0,0.0,0,0,0.0,1,1
23,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,1
53,0,0,0.0,0.0,0,0,0.0,1,2
43,1,0,0.0,0.0,0,0,0.0,1,1
58,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,1
71,0,0,0.0,0.0,0,0,0.0,1,2
31,1,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,1
48,0,0,0.0,0.0,0,0,0.0,1,2
53,0,0,0.0,0.0,0,0,0.0,1,1
30,0,0,0.0,0.0,0,0,0.0,1,1
41,0,6,4900.0,0.0,0,0,0.0,0,0
52,0,3,12000.0,0.0,0,0,0.0,1,1
67,1,3,14000.0,1.0,3,1,950.0,1,1
67,1,3,5000.0,0.0,0,0,0.0,1,1
67,1,8,5900.0,0.0,0,0,0.0,0,0
54,0,6,9100.0,0.0,0,0,0.0,0,0
54,0,3,5600.0,0.0,0,0,0.0,0,0
39,0,6,5300.0,0.0,0,0,0.0,0,0
39,0,8,80000.0,0.0,0,0,0.0,0,0
39,0,8,56000.0,0.0,0,0,0.0,0,0
29,0,7,15000.0,0.0,0,0,0.0,0,0
36,0,1,20000.0,0.0,0,0,0.0,0,0
36,0,1,55000.0,0.0,0,0,0.0,0,0
59,0,2,20000.0,0.0,0,0,0.0,0,0
42,0,3,200.0,0.0,0,0,0.0,1,1
27,0,6,13000.0,0.0,0,0,0.0,0,0
47,1,7,6200.0,0.0,0,0,0.0,0,0
47,1,7,2900.0,0.0,0,0,0.0,0,0
47,1,3,430.0,0.0,0,0,0.0,1,1
50,1,2,150000.0,0.0,0,0,0.0,0,0
50,1,6,7000.0,0.0,0,0,0.0,0,0
50,1,1,12000.0,0.0,0,0,0.0,0,0
50,1,2,30000.0,0.0,0,0,0.0,0,0
47,1,3,11000.0,0.0,0,0,0.0,1,1
21,1,8,3400.0,0.0,0,0,0.0,0,0
18,0,8,7700.0,0.0,0,0,0.0,0,0
37,0,1,18000.0,0.0,0,0,0.0,0,0
37,0,1,20000.0,0.0,0,0,0.0,0,0
49,1,3,7700.0,0.0,0,0,0.0,1,1
67,1,3,14000.0,1.0,2,1,1400.0,1,1
36,0,3,50.0,0.0,0,0,0.0,1,1
67,1,3,630.0,1.0,3,1,950.0,1,1
67,1,1,11000.0,1.0,1,1,11000.0,0,0
59,0,1,12000.0,1.0,1,1,10000.0,1,1
59,0,1,5400.0,1.0,1,1,10000.0,1,1
59,0,1,2000.0,1.0,1,1,10000.0,1,1
59,0,1,19000.0,1.0,1,1,10000.0,1,1
59,0,3,4600.0,0.0,0,0,0.0,1,1
59,0,3,2900.0,0.0,0,0,0.0,1,1
59,0,1,66000.0,0.0,0,0,0.0,0,0
55,0,3,7300.0,0.0,0,0,0.0,1,1
55,0,3,3900.0,0.0,0,0,0.0,1,1
55,0,3,1800.0,0.0,0,0,0.0,1,1
55,0,3,4700.0,0.0,0,0,0.0,1,1
55,0,3,3400.0,0.0,0,0,0.0,1,1
55,0,6,16000.0,0.0,0,0,0.0,0,0
40,0,3,520.0,0.0,0,0,0.0,1,1
40,0,3,300.0,0.0,0,0,0.0,1,1
40,0,3,1100.0,0.0,0,0,0.0,1,1
39,0,1,180000.0,0.0,0,0,0.0,0,0
39,0,7,3000.0,0.0,0,0,0.0,0,0
39,0,1,10000.0,0.0,0,0,0.0,0,0
65,0,1,22000.0,0.0,0,0,0.0,0,0
80,1,8,6200.0,0.0,0,0,0.0,0,0
43,0,1,80000.0,0.0,0,0,0.0,0,0
62,0,1,48000.0,0.0,0,0,0.0,0,0
70,0,1,130000.0,0.0,0,0,0.0,0,0
52,1,2,2800.0,0.0,0,0,0.0,1,1
67,1,3,1300.0,1.0,2,1,1300.0,1,1
67,1,3,2000.0,1.0,2,1,1300.0,1,1
67,1,3,630.0,1.0,2,1,1400.0,1,1
59,0,2,4600.0,0.0,0,0,0.0,1,1
36,0,6,11000.0,0.0,0,0,0.0,0,0
45,1,3,3200.0,0.0,0,0,0.0,1,1
51,0,6,2500.0,0.0,0,0,0.0,0,0
51,0,3,12000.0,0.0,0,0,0.0,1,1
51,0,3,1600.0,0.0,0,0,0.0,1,1
68,0,6,3800.0,0.0,0,0,0.0,0,0
68,0,2,10000.0,0.0,0,0,0.0,1,1
59,1,1,69000.0,0.0,0,0,0.0,0,0
59,1,1,2900.0,0.0,0,0,0.0,0,0
32,0,1,71000.0,0.0,0,0,0.0,0,0
40,1,6,2900.0,0.0,0,0,0.0,0,0
44,1,3,3000.0,0.0,0,0,0.0,0,0
27,0,1,4200.0,0.0,0,0,0.0,1,2
79,1,3,480.0,0.0,0,0,0.0,1,1
79,1,6,8800.0,0.0,0,0,0.0,0,0
34,1,7,3300.0,0.0,0,0,0.0,0,0
34,1,6,2500.0,0.0,0,0,0.0,0,0
34,1,7,820.0,0.0,0,0,0.0,0,0
34,1,7,6100.0,0.0,0,0,0.0,0,0
25,0,1,50000.0,0.0,0,0,0.0,0,0
21,0,6,4300.0,0.0,0,0,0.0,0,0
22,0,6,10000.0,0.0,0,0,0.0,0,0
45,0,1,1700.0,0.0,0,0,0.0,1,1
45,0,3,400.0,0.0,0,0,0.0,1,1
45,0,3,100.0,0.0,0,0,0.0,1,1
45,0,1,38000.0,0.0,0,0,0.0,0,0
45,0,1,100000.0,0.0,0,0,0.0,0,0
45,0,3,3500.0,0.0,0,0,0.0,1,1
78,1,1,290000.0,0.0,0,0,0.0,0,0
51,0,3,2400.0,0.0,0,0,0.0,1,1
45,1,5,7900.0,0.0,0,0,0.0,0,0
